checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,personal-status,class-label
no checking account,25,critical account/ other credits existing (not at this bank),radio/television,1324,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,2,real estate,51,none,own,1,skilled employee / official,1,none,yes,male,single,1
< 0 DM,23,existing credits paid back duly till now,furniture/equipment,3149,... < 100 DM,... < 1 year,1,none,2,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,22,no credits taken/ all credits paid back duly,business,11673,unknown/ no savings account,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,22,none,rent,2,skilled employee / official,2,none,yes,male,single,1
< 0 DM,21,critical account/ other credits existing (not at this bank),furniture/equipment,1591,... < 100 DM,... < 1 year,2,none,1,if not A121 : building society savings agreement/ life insurance,66,none,rent,2,skilled employee / official,1,none,yes,male,single,1
no checking account,4,critical account/ other credits existing (not at this bank),car (used),3422,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,51,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,11,existing credits paid back duly till now,radio/television,3600,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,33,none,own,1,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,13,delay in paying off in the past,business,3333,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,29,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
0 <= ... < 200 DM,45,delay in paying off in the past,business,11194,... < 100 DM,unemployed,4,none,2,unknown / no property,30,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
< 0 DM,18,critical account/ other credits existing (not at this bank),business,1043,... < 100 DM,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,31,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,yes,male,single,2
no checking account,16,critical account/ other credits existing (not at this bank),radio/television,2396,500 <= ... < 1000 DM,... < 1 year,1,guarantor,2,if not A121 : building society savings agreement/ life insurance,31,none,own,2,skilled employee / official,1,none,no,male,single,1
no checking account,23,critical account/ other credits existing (not at this bank),business,1276,500 <= ... < 1000 DM,.. >= 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",29,none,own,2,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,28,existing credits paid back duly till now,radio/television,886,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,28,none,own,1,unskilled - resident,1,none,yes,male,single,1
< 0 DM,17,no credits taken/ all credits paid back duly,furniture/equipment,3293,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,none,yes,male,divorced/separated,2
0 <= ... < 200 DM,23,critical account/ other credits existing (not at this bank),education,1481,unknown/ no savings account,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",30,stores,own,2,unskilled - resident,1,none,yes,male,single,1
no checking account,24,existing credits paid back duly till now,radio/television,2250,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,23,existing credits paid back duly till now,car (used),1636,... < 100 DM,.. >= 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,21,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
0 <= ... < 200 DM,9,existing credits paid back duly till now,car (used),1568,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,39,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,25,existing credits paid back duly till now,radio/television,9708,unknown/ no savings account,4 <= ... < 7 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",43,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,12,existing credits paid back duly till now,car (new),3787,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,44,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,20,critical account/ other credits existing (not at this bank),education,1700,... < 100 DM,... < 1 year,2,none,2,if not A121 : building society savings agreement/ life insurance,30,none,own,2,skilled employee / official,1,none,yes,male,single,1
< 0 DM,23,existing credits paid back duly till now,car (used),2976,... < 100 DM,1 <= ... < 4 years,4,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,male,single,2
no checking account,24,existing credits paid back duly till now,car (new),3472,... < 100 DM,unemployed,4,none,2,"if not A121/A122 : car or other, not in attribute 6",43,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,female,divorced/separated/married,1
0 <= ... < 200 DM,23,existing credits paid back duly till now,car (new),5250,... < 100 DM,... < 1 year,1,none,1,if not A121 : building society savings agreement/ life insurance,33,none,own,1,skilled employee / official,1,none,yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,radio/television,933,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,2,none,yes,female,divorced/separated/married,2
no checking account,7,existing credits paid back duly till now,car (new),579,.. >= 1000 DM,4 <= ... < 7 years,4,none,4,real estate,41,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated/married,1
no checking account,6,critical account/ other credits existing (not at this bank),radio/television,878,... < 100 DM,1 <= ... < 4 years,2,guarantor,2,real estate,33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
< 0 DM,15,critical account/ other credits existing (not at this bank),furniture/equipment,2446,... < 100 DM,1 <= ... < 4 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",22,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
< 0 DM,38,existing credits paid back duly till now,domestic appliances,8504,... < 100 DM,... < 1 year,1,none,2,if not A121 : building society savings agreement/ life insurance,32,none,rent,1,unskilled - resident,1,"yes, registered under the customers name",yes,male,single,2
< 0 DM,13,existing credits paid back duly till now,business,950,... < 100 DM,... < 1 year,4,co-applicant,3,"if not A121/A122 : car or other, not in attribute 6",44,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,male,divorced/separated,2
no checking account,9,existing credits paid back duly till now,radio/television,1221,100 <= ... < 500 DM,.. >= 7 years,4,none,3,real estate,42,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,28,existing credits paid back duly till now,furniture/equipment,2703,500 <= ... < 1000 DM,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,40,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
no checking account,24,existing credits paid back duly till now,business,6249,unknown/ no savings account,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,17,critical account/ other credits existing (not at this bank),furniture/equipment,4228,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,27,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,26,existing credits paid back duly till now,business,3305,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,26,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,18,existing credits paid back duly till now,business,2507,... < 100 DM,unemployed,2,none,3,"if not A121/A122 : car or other, not in attribute 6",39,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,33,existing credits paid back duly till now,radio/television,2094,... < 100 DM,.. >= 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,31,none,own,1,skilled employee / official,2,none,yes,male,single,2
< 0 DM,17,critical account/ other credits existing (not at this bank),furniture/equipment,5174,... < 100 DM,... < 1 year,1,none,2,"if not A121/A122 : car or other, not in attribute 6",40,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,male,single,2
... >= 200 DM / salary assignments for at least 1 year,14,existing credits paid back duly till now,furniture/equipment,1530,unknown/ no savings account,... < 1 year,1,none,3,real estate,36,none,own,1,skilled employee / official,1,none,yes,male,married/widowed,1
no checking account,9,critical account/ other credits existing (not at this bank),radio/television,1722,.. >= 1000 DM,1 <= ... < 4 years,3,none,2,real estate,31,none,own,1,unskilled - resident,1,none,no,male,married/widowed,1
no checking account,15,existing credits paid back duly till now,education,965,500 <= ... < 1000 DM,4 <= ... < 7 years,4,guarantor,2,real estate,46,none,own,1,skilled employee / official,1,none,no,male,single,1
no checking account,33,no credits taken/ all credits paid back duly,business,4496,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,30,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,15,existing credits paid back duly till now,furniture/equipment,2099,... < 100 DM,... < 1 year,2,none,1,real estate,23,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,married/widowed,1
no checking account,10,existing credits paid back duly till now,car (new),2230,unknown/ no savings account,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,39,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
no checking account,12,delay in paying off in the past,business,6420,... < 100 DM,... < 1 year,2,none,3,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,skilled employee / official,1,none,yes,male,single,1
no checking account,18,existing credits paid back duly till now,radio/television,1560,... < 100 DM,1 <= ... < 4 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
0 <= ... < 200 DM,8,existing credits paid back duly till now,furniture/equipment,1098,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,30,none,rent,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",no,male,single,1
< 0 DM,48,existing credits paid back duly till now,business,8883,... < 100 DM,... < 1 year,4,co-applicant,3,"if not A121/A122 : car or other, not in attribute 6",28,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,2
< 0 DM,15,existing credits paid back duly till now,car (new),2322,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,35,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,married/widowed,1
no checking account,15,existing credits paid back duly till now,radio/television,1293,.. >= 1000 DM,... < 1 year,2,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
0 <= ... < 200 DM,14,all credits at this bank paid back duly,car (new),4740,... < 100 DM,.. >= 7 years,4,none,2,unknown / no property,42,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
< 0 DM,8,critical account/ other credits existing (not at this bank),radio/television,1146,... < 100 DM,1 <= ... < 4 years,2,guarantor,2,if not A121 : building society savings agreement/ life insurance,35,none,own,1,skilled employee / official,2,none,yes,male,single,1
0 <= ... < 200 DM,23,critical account/ other credits existing (not at this bank),radio/television,2054,... < 100 DM,... < 1 year,2,none,4,real estate,35,none,own,1,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
no checking account,50,existing credits paid back duly till now,business,2436,... < 100 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",35,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,44,critical account/ other credits existing (not at this bank),car (new),7853,... < 100 DM,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,29,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,17,existing credits paid back duly till now,radio/television,2966,unknown/ no savings account,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,23,bank,own,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
no checking account,12,existing credits paid back duly till now,radio/television,963,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,29,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,3655,500 <= ... < 1000 DM,... < 1 year,2,none,3,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated/married,1
no checking account,11,existing credits paid back duly till now,furniture/equipment,3597,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",20,none,rent,1,skilled employee / official,1,none,yes,female,divorced/separated/married,1
< 0 DM,11,existing credits paid back duly till now,furniture/equipment,2663,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,28,existing credits paid back duly till now,business,1770,... < 100 DM,... < 1 year,3,none,4,real estate,27,stores,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,married/widowed,1
no checking account,21,existing credits paid back duly till now,repairs,4456,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",23,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
< 0 DM,13,existing credits paid back duly till now,furniture/equipment,1124,... < 100 DM,... < 1 year,4,co-applicant,1,real estate,27,none,own,1,skilled employee / official,1,none,yes,male,married/widowed,1
0 <= ... < 200 DM,46,existing credits paid back duly till now,business,2396,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,28,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
... >= 200 DM / salary assignments for at least 1 year,19,existing credits paid back duly till now,education,2012,... < 100 DM,... < 1 year,2,none,1,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,none,no,male,married/widowed,1
0 <= ... < 200 DM,11,existing credits paid back duly till now,radio/television,1943,... < 100 DM,.. >= 7 years,2,none,3,real estate,48,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,11,existing credits paid back duly till now,furniture/equipment,9581,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,25,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
no checking account,15,existing credits paid back duly till now,car (new),2025,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,divorced/separated,1
< 0 DM,13,existing credits paid back duly till now,furniture/equipment,3452,... < 100 DM,... < 1 year,3,none,2,"if not A121/A122 : car or other, not in attribute 6",31,none,own,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
no checking account,15,existing credits paid back duly till now,car (used),3442,unknown/ no savings account,... < 1 year,3,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
no checking account,27,critical account/ other credits existing (not at this bank),radio/television,953,... < 100 DM,... < 1 year,4,none,2,real estate,29,none,own,2,skilled employee / official,1,none,yes,male,single,1
< 0 DM,17,existing credits paid back duly till now,business,1448,... < 100 DM,... < 1 year,2,none,1,"if not A121/A122 : car or other, not in attribute 6",42,stores,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,divorced/separated,2
0 <= ... < 200 DM,22,existing credits paid back duly till now,business,1220,... < 100 DM,... < 1 year,2,none,1,if not A121 : building society savings agreement/ life insurance,36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
0 <= ... < 200 DM,28,existing credits paid back duly till now,car (new),1569,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,real estate,39,bank,own,1,skilled employee / official,1,none,yes,male,single,2
no checking account,41,existing credits paid back duly till now,repairs,1636,unknown/ no savings account,4 <= ... < 7 years,4,none,2,real estate,39,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,42,existing credits paid back duly till now,business,8524,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
0 <= ... < 200 DM,51,delay in paying off in the past,business,4368,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
... >= 200 DM / salary assignments for at least 1 year,19,existing credits paid back duly till now,car (used),3085,... < 100 DM,... < 1 year,2,none,3,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,skilled employee / official,1,none,yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,13,existing credits paid back duly till now,business,4158,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,skilled employee / official,1,none,yes,male,married/widowed,1
no checking account,13,delay in paying off in the past,education,1248,... < 100 DM,.. >= 7 years,4,none,1,unknown / no property,46,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
no checking account,8,existing credits paid back duly till now,car (new),1213,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,32,none,own,1,unskilled - resident,1,none,yes,male,single,1
< 0 DM,13,existing credits paid back duly till now,furniture/equipment,1217,500 <= ... < 1000 DM,... < 1 year,1,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
< 0 DM,16,existing credits paid back duly till now,car (new),1643,... < 100 DM,... < 1 year,3,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,1,skilled employee / official,1,none,yes,female,married/widowed,2
no checking account,24,existing credits paid back duly till now,car (new),4709,unknown/ no savings account,unemployed,2,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,24,delay in paying off in the past,radio/television,3136,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",22,none,own,2,skilled employee / official,1,none,yes,male,single,1
no checking account,16,existing credits paid back duly till now,business,1566,... < 100 DM,4 <= ... < 7 years,1,none,3,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (new),1791,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,24,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,14,critical account/ other credits existing (not at this bank),business,473,... < 100 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,28,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,2
< 0 DM,11,delay in paying off in the past,car (new),666,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,28,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,25,existing credits paid back duly till now,car (new),9100,... < 100 DM,unemployed,4,none,4,unknown / no property,27,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
no checking account,9,existing credits paid back duly till now,business,1818,... < 100 DM,1 <= ... < 4 years,2,guarantor,2,real estate,38,none,own,1,skilled employee / official,1,none,no,male,single,1
< 0 DM,23,existing credits paid back duly till now,car (new),2506,... < 100 DM,... < 1 year,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,50,no credits taken/ all credits paid back duly,business,2629,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
no checking account,23,critical account/ other credits existing (not at this bank),business,1693,.. >= 1000 DM,1 <= ... < 4 years,1,none,2,real estate,32,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,divorced/separated,1
< 0 DM,16,existing credits paid back duly till now,radio/television,789,... < 100 DM,... < 1 year,4,none,3,real estate,24,none,own,1,unskilled - resident,1,none,yes,male,married/widowed,1
no checking account,35,existing credits paid back duly till now,car (new),2123,500 <= ... < 1000 DM,unemployed,4,none,3,if not A121 : building society savings agreement/ life insurance,42,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,11,existing credits paid back duly till now,furniture/equipment,1047,... < 100 DM,... < 1 year,2,none,1,real estate,30,none,own,1,skilled employee / official,1,none,yes,male,single,1
< 0 DM,13,critical account/ other credits existing (not at this bank),car (new),1807,... < 100 DM,... < 1 year,2,none,2,real estate,33,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
