checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,personal-status,class-label
< 0 DM,12,existing credits paid back duly till now,car (new),1458,... < 100 DM,4 <= ... < 7 years,2,none,4,real estate,40,none,own,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
< 0 DM,13,existing credits paid back duly till now,car (new),3837,unknown/ no savings account,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,rent,1,skilled employee / official,1,none,yes,male,single,2
< 0 DM,13,delay in paying off in the past,car (new),4036,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,30,none,own,2,skilled employee / official,1,none,yes,male,single,2
no checking account,24,critical account/ other credits existing (not at this bank),furniture/equipment,1908,... < 100 DM,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,skilled employee / official,1,none,yes,male,single,2
< 0 DM,44,existing credits paid back duly till now,car (used),3833,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,31,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,23,critical account/ other credits existing (not at this bank),radio/television,2892,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",29,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,2
no checking account,9,critical account/ other credits existing (not at this bank),education,2673,500 <= ... < 1000 DM,1 <= ... < 4 years,3,none,2,real estate,31,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,31,critical account/ other credits existing (not at this bank),car (new),3227,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,30,none,own,2,skilled employee / official,2,none,yes,male,single,1
no checking account,25,no credits taken/ all credits paid back duly,car (used),2496,unknown/ no savings account,1 <= ... < 4 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,unskilled - resident,1,none,yes,female,divorced/separated/married,2
no checking account,29,delay in paying off in the past,car (new),3960,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",40,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,male,single,1
0 <= ... < 200 DM,22,all credits at this bank paid back duly,business,1305,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,25,bank,own,1,skilled employee / official,1,none,yes,male,single,2
0 <= ... < 200 DM,25,critical account/ other credits existing (not at this bank),radio/television,791,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,39,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",no,male,single,1
no checking account,23,existing credits paid back duly till now,car (new),2393,... < 100 DM,4 <= ... < 7 years,1,none,2,real estate,30,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
0 <= ... < 200 DM,18,existing credits paid back duly till now,radio/television,1783,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",21,none,rent,2,skilled employee / official,1,none,yes,female,divorced/separated/married,2
no checking account,47,existing credits paid back duly till now,car (used),4777,... < 100 DM,.. >= 7 years,1,none,3,if not A121 : building society savings agreement/ life insurance,27,none,own,1,skilled employee / official,1,none,yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,radio/television,2860,500 <= ... < 1000 DM,... < 1 year,2,guarantor,1,real estate,22,none,rent,1,skilled employee / official,1,none,yes,male,married/widowed,1
0 <= ... < 200 DM,28,no credits taken/ all credits paid back duly,business,4098,.. >= 1000 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,skilled employee / official,1,none,yes,male,single,2
no checking account,48,critical account/ other credits existing (not at this bank),furniture/equipment,6109,100 <= ... < 500 DM,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,33,none,for free,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
no checking account,24,no credits taken/ all credits paid back duly,furniture/equipment,6052,.. >= 1000 DM,4 <= ... < 7 years,1,none,4,real estate,26,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,12,existing credits paid back duly till now,radio/television,3068,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,29,stores,own,2,unskilled - resident,2,none,yes,male,single,1
0 <= ... < 200 DM,51,critical account/ other credits existing (not at this bank),car (new),3103,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
< 0 DM,38,existing credits paid back duly till now,car (new),8745,... < 100 DM,4 <= ... < 7 years,1,none,2,if not A121 : building society savings agreement/ life insurance,29,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,married/widowed,1
0 <= ... < 200 DM,23,existing credits paid back duly till now,radio/television,3036,.. >= 1000 DM,1 <= ... < 4 years,3,co-applicant,2,if not A121 : building society savings agreement/ life insurance,28,none,rent,1,skilled employee / official,1,none,yes,male,single,1
< 0 DM,29,existing credits paid back duly till now,furniture/equipment,1894,... < 100 DM,unemployed,2,none,2,real estate,30,bank,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
no checking account,10,critical account/ other credits existing (not at this bank),car (new),2927,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",39,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
no checking account,42,existing credits paid back duly till now,car (used),11979,unknown/ no savings account,unemployed,4,none,2,unknown / no property,37,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,2
0 <= ... < 200 DM,26,critical account/ other credits existing (not at this bank),car (new),2348,... < 100 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",33,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,14,existing credits paid back duly till now,radio/television,3278,unknown/ no savings account,.. >= 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,38,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,16,critical account/ other credits existing (not at this bank),car (new),1592,... < 100 DM,... < 1 year,3,none,4,real estate,25,bank,rent,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
< 0 DM,18,existing credits paid back duly till now,car (new),1048,... < 100 DM,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,33,bank,rent,1,skilled employee / official,1,none,yes,male,single,2
0 <= ... < 200 DM,15,existing credits paid back duly till now,furniture/equipment,3827,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",29,bank,rent,1,skilled employee / official,2,none,yes,male,single,2
< 0 DM,10,existing credits paid back duly till now,radio/television,1546,... < 100 DM,... < 1 year,1,none,2,real estate,27,none,own,1,skilled employee / official,1,none,yes,male,single,1
no checking account,10,critical account/ other credits existing (not at this bank),radio/television,3159,... < 100 DM,unemployed,1,none,2,unknown / no property,22,bank,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
< 0 DM,6,existing credits paid back duly till now,radio/television,3305,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,61,none,own,1,unskilled - resident,1,none,yes,male,single,1
0 <= ... < 200 DM,42,delay in paying off in the past,car (new),15592,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
no checking account,15,critical account/ other credits existing (not at this bank),car (new),2052,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,33,none,own,2,skilled employee / official,1,none,yes,male,single,1
< 0 DM,30,delay in paying off in the past,furniture/equipment,8149,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",26,bank,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,1589,... < 100 DM,1 <= ... < 4 years,3,none,3,real estate,39,none,own,1,skilled employee / official,1,none,yes,male,divorced/separated,1
0 <= ... < 200 DM,24,delay in paying off in the past,domestic appliances,2576,... < 100 DM,1 <= ... < 4 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",26,bank,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,2
no checking account,19,existing credits paid back duly till now,education,1744,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,27,none,own,1,skilled employee / official,1,none,yes,male,single,1
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,1022,... < 100 DM,unemployed,1,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,unskilled - resident,1,none,yes,female,divorced/separated/married,2
0 <= ... < 200 DM,35,delay in paying off in the past,car (new),7706,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",54,none,own,2,skilled employee / official,1,none,yes,male,single,2
< 0 DM,11,existing credits paid back duly till now,radio/television,467,... < 100 DM,1 <= ... < 4 years,3,none,4,real estate,21,bank,own,1,unskilled - resident,1,none,yes,male,married/widowed,1
no checking account,12,critical account/ other credits existing (not at this bank),radio/television,3236,.. >= 1000 DM,.. >= 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",39,none,own,2,skilled employee / official,1,none,yes,male,single,1
< 0 DM,17,all credits at this bank paid back duly,radio/television,1355,.. >= 1000 DM,1 <= ... < 4 years,2,none,1,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,none,yes,male,married/widowed,2
0 <= ... < 200 DM,13,existing credits paid back duly till now,radio/television,768,... < 100 DM,.. >= 7 years,2,guarantor,2,real estate,27,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,female,divorced/separated/married,1
< 0 DM,8,existing credits paid back duly till now,furniture/equipment,1749,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,34,stores,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
no checking account,23,critical account/ other credits existing (not at this bank),furniture/equipment,2633,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",25,stores,rent,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
0 <= ... < 200 DM,25,delay in paying off in the past,furniture/equipment,3858,unknown/ no savings account,1 <= ... < 4 years,2,co-applicant,2,if not A121 : building society savings agreement/ life insurance,26,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,40,existing credits paid back duly till now,radio/television,1662,... < 100 DM,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,36,bank,own,2,unemployed/ unskilled - non-resident,1,none,yes,male,single,1
0 <= ... < 200 DM,5,critical account/ other credits existing (not at this bank),car (new),1591,unknown/ no savings account,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",51,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,divorced/separated,1
no checking account,8,critical account/ other credits existing (not at this bank),car (new),1893,.. >= 1000 DM,.. >= 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",63,none,rent,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
< 0 DM,31,existing credits paid back duly till now,radio/television,3079,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,42,none,for free,1,skilled employee / official,1,none,yes,male,single,1
no checking account,12,existing credits paid back duly till now,furniture/equipment,4939,... < 100 DM,.. >= 7 years,4,none,2,unknown / no property,52,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
no checking account,16,critical account/ other credits existing (not at this bank),radio/television,931,100 <= ... < 500 DM,.. >= 7 years,4,none,4,unknown / no property,59,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,22,critical account/ other credits existing (not at this bank),furniture/equipment,4107,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,28,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,26,critical account/ other credits existing (not at this bank),car (new),1670,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,30,bank,own,2,skilled employee / official,1,none,yes,male,single,1
no checking account,43,existing credits paid back duly till now,furniture/equipment,3965,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
0 <= ... < 200 DM,46,critical account/ other credits existing (not at this bank),radio/television,4059,... < 100 DM,1 <= ... < 4 years,1,none,3,real estate,28,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,divorced/separated,1
0 <= ... < 200 DM,56,existing credits paid back duly till now,radio/television,4526,unknown/ no savings account,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",41,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
... >= 200 DM / salary assignments for at least 1 year,28,existing credits paid back duly till now,car (new),5687,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",25,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,26,existing credits paid back duly till now,radio/television,1864,... < 100 DM,... < 1 year,2,none,2,real estate,28,none,own,1,skilled employee / official,1,none,yes,male,divorced/separated,1
< 0 DM,44,critical account/ other credits existing (not at this bank),radio/television,3771,unknown/ no savings account,.. >= 7 years,2,none,2,real estate,42,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
< 0 DM,13,existing credits paid back duly till now,radio/television,1874,... < 100 DM,1 <= ... < 4 years,1,none,3,real estate,25,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),furniture/equipment,1943,unknown/ no savings account,1 <= ... < 4 years,2,guarantor,2,if not A121 : building society savings agreement/ life insurance,27,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no checking account,24,no credits taken/ all credits paid back duly,car (used),14425,... < 100 DM,... < 1 year,2,none,2,unknown / no property,30,bank,rent,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,female,divorced/separated/married,2
no checking account,23,existing credits paid back duly till now,furniture/equipment,2705,... < 100 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",29,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,divorced/separated,1
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),2175,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,none,yes,male,divorced/separated,2
0 <= ... < 200 DM,28,existing credits paid back duly till now,business,7321,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,28,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
no checking account,14,existing credits paid back duly till now,radio/television,2715,... < 100 DM,... < 1 year,4,guarantor,4,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,33,existing credits paid back duly till now,domestic appliances,7938,unknown/ no savings account,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",29,none,own,2,skilled employee / official,1,none,yes,male,single,2
< 0 DM,24,critical account/ other credits existing (not at this bank),radio/television,11791,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
< 0 DM,29,no credits taken/ all credits paid back duly,furniture/equipment,2468,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,27,none,own,2,unskilled - resident,1,none,no,male,single,1
0 <= ... < 200 DM,25,existing credits paid back duly till now,others,2412,... < 100 DM,1 <= ... < 4 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",29,none,rent,1,skilled employee / official,1,none,yes,male,single,2
< 0 DM,10,critical account/ other credits existing (not at this bank),car (used),5525,unknown/ no savings account,.. >= 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",39,bank,own,2,skilled employee / official,1,none,yes,male,single,1
no checking account,9,critical account/ other credits existing (not at this bank),car (new),850,... < 100 DM,.. >= 7 years,2,none,2,real estate,27,bank,own,2,skilled employee / official,1,none,yes,male,single,1
< 0 DM,6,existing credits paid back duly till now,radio/television,3387,unknown/ no savings account,1 <= ... < 4 years,2,none,2,real estate,26,none,own,2,unskilled - resident,2,none,yes,male,single,1
0 <= ... < 200 DM,14,delay in paying off in the past,furniture/equipment,2406,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",35,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,17,critical account/ other credits existing (not at this bank),business,2709,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",38,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
0 <= ... < 200 DM,8,existing credits paid back duly till now,car (new),679,... < 100 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,26,bank,rent,1,skilled employee / official,1,none,yes,male,single,1
no checking account,24,all credits at this bank paid back duly,education,1484,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,36,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,2
no checking account,14,existing credits paid back duly till now,furniture/equipment,1625,... < 100 DM,1 <= ... < 4 years,1,none,4,unknown / no property,23,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,10,existing credits paid back duly till now,car (new),1116,.. >= 1000 DM,1 <= ... < 4 years,1,none,1,real estate,23,bank,rent,1,unskilled - resident,2,none,no,male,single,2
< 0 DM,14,delay in paying off in the past,car (new),5353,... < 100 DM,... < 1 year,2,none,1,real estate,26,none,own,1,skilled employee / official,1,none,yes,male,divorced/separated,2
... >= 200 DM / salary assignments for at least 1 year,23,critical account/ other credits existing (not at this bank),car (new),3193,500 <= ... < 1000 DM,4 <= ... < 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,2,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,27,critical account/ other credits existing (not at this bank),radio/television,2585,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,rent,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
< 0 DM,12,critical account/ other credits existing (not at this bank),car (new),1465,unknown/ no savings account,1 <= ... < 4 years,3,none,4,real estate,39,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,35,critical account/ other credits existing (not at this bank),business,3895,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",32,stores,own,2,skilled employee / official,1,none,yes,male,married/widowed,1
< 0 DM,24,existing credits paid back duly till now,business,2338,... < 100 DM,.. >= 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,30,none,for free,1,skilled employee / official,1,none,yes,male,single,1
no checking account,22,existing credits paid back duly till now,others,1267,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",24,bank,own,1,unskilled - resident,2,none,yes,male,married/widowed,1
no checking account,22,existing credits paid back duly till now,furniture/equipment,1249,... < 100 DM,4 <= ... < 7 years,3,none,1,"if not A121/A122 : car or other, not in attribute 6",37,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,11,critical account/ other credits existing (not at this bank),car (new),2862,100 <= ... < 500 DM,.. >= 7 years,1,none,2,real estate,31,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,12,no credits taken/ all credits paid back duly,car (used),1228,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",32,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
0 <= ... < 200 DM,5,critical account/ other credits existing (not at this bank),furniture/equipment,1755,... < 100 DM,.. >= 7 years,1,guarantor,2,real estate,35,bank,own,1,unskilled - resident,2,none,no,male,single,1
< 0 DM,14,existing credits paid back duly till now,education,1702,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,skilled employee / official,1,none,yes,male,single,2
