,checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
495,< 0 DM,10,existing credits paid back duly till now,furniture/equipment,2859,... < 100 DM,.. >= 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,2,none,yes,1,male,single
496,no checking account,22,delay in paying off in the past,radio/television,2834,500 <= ... < 1000 DM,1 <= ... < 4 years,3,none,3,"if not A121/A122 : car or other, not in attribute 6",34,bank,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
497,... >= 200 DM / salary assignments for at least 1 year,26,existing credits paid back duly till now,radio/television,4233,... < 100 DM,1 <= ... < 4 years,3,guarantor,2,"if not A121/A122 : car or other, not in attribute 6",38,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,yes,1,male,single
498,no checking account,6,critical account/ other credits existing (not at this bank),radio/television,2759,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,34,none,own,2,unskilled - resident,1,none,yes,1,female,single
499,0 <= ... < 200 DM,28,all credits at this bank paid back duly,radio/television,4927,... < 100 DM,unemployed,4,none,4,if not A121 : building society savings agreement/ life insurance,33,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
500,< 0 DM,11,existing credits paid back duly till now,radio/television,6172,unknown/ no savings account,1 <= ... < 4 years,2,none,2,real estate,40,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
501,0 <= ... < 200 DM,15,existing credits paid back duly till now,car (new),3439,100 <= ... < 500 DM,unemployed,2,none,4,real estate,65,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
502,no checking account,35,existing credits paid back duly till now,radio/television,3444,unknown/ no savings account,4 <= ... < 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",37,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
503,no checking account,15,existing credits paid back duly till now,car (new),1123,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
504,< 0 DM,7,critical account/ other credits existing (not at this bank),radio/television,4323,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,23,none,own,1,unskilled - resident,1,none,yes,1,male,single
505,no checking account,5,existing credits paid back duly till now,car (used),499,unknown/ no savings account,4 <= ... < 7 years,2,none,4,real estate,45,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,divorced/separated
506,no checking account,31,existing credits paid back duly till now,furniture/equipment,4697,unknown/ no savings account,... < 1 year,4,none,4,real estate,20,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
507,... >= 200 DM / salary assignments for at least 1 year,29,critical account/ other credits existing (not at this bank),radio/television,4542,... < 100 DM,1 <= ... < 4 years,1,co-applicant,1,if not A121 : building society savings agreement/ life insurance,47,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
508,< 0 DM,7,critical account/ other credits existing (not at this bank),furniture/equipment,3924,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",44,none,rent,2,skilled employee / official,1,none,yes,1,female,single
509,no checking account,19,critical account/ other credits existing (not at this bank),radio/television,2638,... < 100 DM,4 <= ... < 7 years,1,guarantor,4,"if not A121/A122 : car or other, not in attribute 6",53,none,own,2,unemployed/ unskilled - non-resident,1,none,yes,2,female,single
510,< 0 DM,11,critical account/ other credits existing (not at this bank),furniture/equipment,1125,... < 100 DM,4 <= ... < 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,27,none,own,2,unskilled - resident,1,none,no,1,female,divorced/separated/married
511,0 <= ... < 200 DM,8,existing credits paid back duly till now,radio/television,1150,500 <= ... < 1000 DM,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,46,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,married/widowed
512,0 <= ... < 200 DM,33,existing credits paid back duly till now,furniture/equipment,3673,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,31,none,own,1,skilled employee / official,1,none,no,1,male,divorced/separated/married
513,< 0 DM,38,existing credits paid back duly till now,car (new),4446,... < 100 DM,.. >= 7 years,4,none,4,real estate,39,bank,for free,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,divorced/separated
514,< 0 DM,43,critical account/ other credits existing (not at this bank),car (used),6648,... < 100 DM,1 <= ... < 4 years,4,none,2,unknown / no property,37,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
515,< 0 DM,37,critical account/ other credits existing (not at this bank),education,8771,... < 100 DM,.. >= 7 years,4,none,2,unknown / no property,64,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
516,no checking account,17,critical account/ other credits existing (not at this bank),furniture/equipment,629,.. >= 1000 DM,... < 1 year,2,none,4,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
517,no checking account,12,critical account/ other credits existing (not at this bank),car (used),5016,... < 100 DM,4 <= ... < 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,23,bank,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
518,no checking account,18,critical account/ other credits existing (not at this bank),car (new),1114,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,unskilled - resident,1,none,yes,1,male,single
519,< 0 DM,10,existing credits paid back duly till now,furniture/equipment,2542,... < 100 DM,... < 1 year,4,none,1,unknown / no property,38,none,own,1,unskilled - resident,1,none,yes,1,male,married/widowed
520,no checking account,22,existing credits paid back duly till now,car (new),3666,unknown/ no savings account,1 <= ... < 4 years,2,none,2,real estate,28,none,own,1,unskilled - resident,2,none,yes,2,male,married/widowed
521,< 0 DM,26,existing credits paid back duly till now,furniture/equipment,6242,... < 100 DM,... < 1 year,2,none,1,"if not A121/A122 : car or other, not in attribute 6",59,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
522,< 0 DM,21,existing credits paid back duly till now,car (new),1066,... < 100 DM,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,39,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
523,no checking account,19,critical account/ other credits existing (not at this bank),furniture/equipment,4437,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",47,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,married/widowed
524,0 <= ... < 200 DM,16,existing credits paid back duly till now,radio/television,2661,... < 100 DM,.. >= 7 years,2,none,1,if not A121 : building society savings agreement/ life insurance,31,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
525,< 0 DM,44,critical account/ other credits existing (not at this bank),car (new),425,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",41,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,female,divorced/separated/married
526,0 <= ... < 200 DM,41,existing credits paid back duly till now,business,4083,100 <= ... < 500 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",21,none,for free,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,married/widowed
527,no checking account,37,existing credits paid back duly till now,radio/television,4185,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,1,male,single
528,< 0 DM,9,existing credits paid back duly till now,education,541,... < 100 DM,unemployed,4,none,4,if not A121 : building society savings agreement/ life insurance,29,none,own,2,skilled employee / official,2,none,yes,2,male,single
529,no checking account,12,critical account/ other credits existing (not at this bank),radio/television,3971,100 <= ... < 500 DM,1 <= ... < 4 years,3,none,3,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
530,no checking account,14,critical account/ other credits existing (not at this bank),education,1942,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,33,none,own,2,unskilled - resident,1,none,yes,2,female,divorced/separated/married
531,no checking account,10,delay in paying off in the past,radio/television,2195,... < 100 DM,4 <= ... < 7 years,3,co-applicant,3,real estate,36,none,own,2,skilled employee / official,1,none,yes,2,male,married/widowed
532,< 0 DM,44,no credits taken/ all credits paid back duly,business,14808,100 <= ... < 500 DM,.. >= 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",41,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
533,no checking account,19,existing credits paid back duly till now,radio/television,2219,unknown/ no savings account,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",31,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
534,< 0 DM,21,existing credits paid back duly till now,radio/television,2203,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated
535,no checking account,25,existing credits paid back duly till now,furniture/equipment,1827,.. >= 1000 DM,... < 1 year,3,none,4,real estate,29,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
536,no checking account,22,critical account/ other credits existing (not at this bank),car (new),775,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,24,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
537,0 <= ... < 200 DM,19,existing credits paid back duly till now,car (used),337,... < 100 DM,1 <= ... < 4 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,married/widowed
538,0 <= ... < 200 DM,25,existing credits paid back duly till now,radio/television,5151,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,43,none,own,4,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
539,... >= 200 DM / salary assignments for at least 1 year,9,existing credits paid back duly till now,car (new),1396,... < 100 DM,.. >= 7 years,1,none,4,unknown / no property,46,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
540,no checking account,31,delay in paying off in the past,furniture/equipment,3765,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,28,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,divorced/separated/married
541,0 <= ... < 200 DM,30,existing credits paid back duly till now,radio/television,7735,... < 100 DM,unemployed,1,guarantor,3,real estate,42,stores,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
542,no checking account,48,critical account/ other credits existing (not at this bank),business,4468,... < 100 DM,1 <= ... < 4 years,3,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,skilled employee / official,1,none,yes,1,male,single
543,< 0 DM,24,existing credits paid back duly till now,car (new),1630,... < 100 DM,4 <= ... < 7 years,4,none,1,unknown / no property,19,none,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
544,no checking account,14,existing credits paid back duly till now,radio/television,2469,100 <= ... < 500 DM,4 <= ... < 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,none,yes,1,male,single
545,... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,furniture/equipment,686,... < 100 DM,1 <= ... < 4 years,4,none,1,if not A121 : building society savings agreement/ life insurance,19,none,own,1,skilled employee / official,1,none,yes,1,male,single
546,0 <= ... < 200 DM,8,existing credits paid back duly till now,furniture/equipment,1884,... < 100 DM,4 <= ... < 7 years,2,none,2,real estate,34,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
547,no checking account,14,existing credits paid back duly till now,radio/television,6122,... < 100 DM,.. >= 7 years,3,none,2,unknown / no property,36,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
548,< 0 DM,36,delay in paying off in the past,radio/television,4447,unknown/ no savings account,4 <= ... < 7 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",49,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
549,no checking account,22,existing credits paid back duly till now,car (new),1519,unknown/ no savings account,.. >= 7 years,1,none,4,real estate,33,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,single
550,no checking account,13,critical account/ other credits existing (not at this bank),radio/television,6318,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,24,none,own,1,unskilled - resident,2,none,yes,1,male,married/widowed
551,0 <= ... < 200 DM,47,existing credits paid back duly till now,radio/television,2994,500 <= ... < 1000 DM,unemployed,1,none,3,real estate,21,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
552,no checking account,6,existing credits paid back duly till now,car (new),13816,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,53,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
553,< 0 DM,22,critical account/ other credits existing (not at this bank),radio/television,2412,... < 100 DM,.. >= 7 years,4,none,2,real estate,58,none,own,2,unskilled - resident,1,none,yes,2,male,single
554,no checking account,27,critical account/ other credits existing (not at this bank),furniture/equipment,6243,... < 100 DM,... < 1 year,4,none,2,real estate,28,none,own,2,unskilled - resident,1,none,yes,2,male,divorced/separated/married
555,no checking account,15,all credits at this bank paid back duly,car (new),5237,... < 100 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,35,none,own,1,skilled employee / official,1,none,yes,2,male,single
556,0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),car (new),1865,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,43,none,own,2,unskilled - resident,2,none,yes,2,male,single
557,< 0 DM,49,existing credits paid back duly till now,education,4559,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,4,unknown / no property,38,none,for free,3,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
558,no checking account,40,critical account/ other credits existing (not at this bank),furniture/equipment,6117,unknown/ no savings account,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,2,skilled employee / official,2,none,yes,1,male,single
559,0 <= ... < 200 DM,22,delay in paying off in the past,furniture/equipment,4390,500 <= ... < 1000 DM,... < 1 year,4,none,4,unknown / no property,33,none,for free,1,management/ self-employed/ highly qualified employee/ officer,2,none,yes,1,male,single
560,no checking account,34,critical account/ other credits existing (not at this bank),radio/television,2525,unknown/ no savings account,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,2,skilled employee / official,1,none,yes,1,male,single
561,< 0 DM,24,critical account/ other credits existing (not at this bank),car (new),1725,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",40,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
562,< 0 DM,23,existing credits paid back duly till now,furniture/equipment,1873,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,2,real estate,33,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
563,... >= 200 DM / salary assignments for at least 1 year,15,existing credits paid back duly till now,furniture/equipment,547,... < 100 DM,.. >= 7 years,4,guarantor,2,if not A121 : building society savings agreement/ life insurance,47,none,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
564,< 0 DM,31,existing credits paid back duly till now,car (new),1799,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,2,real estate,53,none,own,1,skilled employee / official,1,none,yes,1,male,single
565,< 0 DM,38,existing credits paid back duly till now,car (used),6066,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,33,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,single
566,0 <= ... < 200 DM,33,critical account/ other credits existing (not at this bank),radio/television,3008,unknown/ no savings account,.. >= 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",48,none,own,2,skilled employee / official,1,none,yes,1,male,single
567,0 <= ... < 200 DM,50,existing credits paid back duly till now,car (new),11123,500 <= ... < 1000 DM,4 <= ... < 7 years,3,none,3,"if not A121/A122 : car or other, not in attribute 6",35,none,rent,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,female,single
568,0 <= ... < 200 DM,26,critical account/ other credits existing (not at this bank),furniture/equipment,5568,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,28,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,married/widowed
569,< 0 DM,5,critical account/ other credits existing (not at this bank),car (new),1017,unknown/ no savings account,1 <= ... < 4 years,4,none,1,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,none,yes,1,female,married/widowed
570,< 0 DM,40,delay in paying off in the past,radio/television,8369,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
571,no checking account,16,no credits taken/ all credits paid back duly,car (new),1517,100 <= ... < 500 DM,... < 1 year,4,none,1,real estate,29,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
572,0 <= ... < 200 DM,10,no credits taken/ all credits paid back duly,furniture/equipment,970,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,39,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
573,< 0 DM,14,existing credits paid back duly till now,car (used),4682,... < 100 DM,.. >= 7 years,4,none,2,unknown / no property,25,none,for free,1,skilled employee / official,2,none,yes,2,male,single
574,0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,1583,... < 100 DM,1 <= ... < 4 years,3,none,1,real estate,26,none,own,3,unskilled - resident,1,none,yes,1,male,single
575,no checking account,22,existing credits paid back duly till now,radio/television,1431,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,23,none,own,2,skilled employee / official,1,none,yes,1,male,single
576,no checking account,17,existing credits paid back duly till now,car (used),4654,.. >= 1000 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
577,no checking account,12,existing credits paid back duly till now,furniture/equipment,856,... < 100 DM,1 <= ... < 4 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",20,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
578,< 0 DM,38,existing credits paid back duly till now,car (new),6599,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,single
579,0 <= ... < 200 DM,35,delay in paying off in the past,others,2410,... < 100 DM,unemployed,4,none,2,unknown / no property,31,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
580,no checking account,24,critical account/ other credits existing (not at this bank),radio/television,2482,500 <= ... < 1000 DM,... < 1 year,2,none,2,if not A121 : building society savings agreement/ life insurance,32,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,single
581,0 <= ... < 200 DM,15,critical account/ other credits existing (not at this bank),radio/television,3013,100 <= ... < 500 DM,... < 1 year,3,guarantor,3,real estate,26,none,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
582,< 0 DM,33,critical account/ other credits existing (not at this bank),car (used),3865,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,44,none,for free,1,skilled employee / official,1,none,yes,1,male,single
583,no checking account,9,existing credits paid back duly till now,radio/television,1389,unknown/ no savings account,1 <= ... < 4 years,4,none,2,real estate,31,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
584,< 0 DM,13,critical account/ other credits existing (not at this bank),car (used),4711,unknown/ no savings account,.. >= 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,45,none,own,2,unskilled - resident,2,none,yes,1,male,single
585,0 <= ... < 200 DM,29,critical account/ other credits existing (not at this bank),radio/television,2358,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,37,none,own,1,unskilled - resident,1,none,yes,1,male,single
586,0 <= ... < 200 DM,41,existing credits paid back duly till now,repairs,6613,.. >= 1000 DM,.. >= 7 years,4,none,3,unknown / no property,58,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
587,no checking account,23,critical account/ other credits existing (not at this bank),others,5813,... < 100 DM,1 <= ... < 4 years,3,guarantor,4,"if not A121/A122 : car or other, not in attribute 6",25,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
588,no checking account,29,critical account/ other credits existing (not at this bank),radio/television,1730,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,67,none,own,2,skilled employee / official,1,none,yes,1,male,single
589,< 0 DM,43,critical account/ other credits existing (not at this bank),others,4062,unknown/ no savings account,1 <= ... < 4 years,1,none,2,real estate,41,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
590,no checking account,46,delay in paying off in the past,radio/television,3343,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,73,none,own,2,skilled employee / official,1,none,yes,1,female,single
591,0 <= ... < 200 DM,38,existing credits paid back duly till now,furniture/equipment,3908,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,for free,3,skilled employee / official,1,none,yes,1,male,single
592,< 0 DM,7,no credits taken/ all credits paid back duly,radio/television,815,... < 100 DM,unemployed,3,none,4,real estate,34,none,rent,1,skilled employee / official,1,none,yes,2,male,married/widowed
593,0 <= ... < 200 DM,13,all credits at this bank paid back duly,car (new),971,500 <= ... < 1000 DM,... < 1 year,1,none,1,if not A121 : building society savings agreement/ life insurance,41,bank,rent,1,unskilled - resident,2,"yes, registered under the customers name",yes,1,male,single
594,< 0 DM,4,critical account/ other credits existing (not at this bank),radio/television,859,... < 100 DM,... < 1 year,1,none,4,real estate,37,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
595,no checking account,5,existing credits paid back duly till now,radio/television,1940,... < 100 DM,1 <= ... < 4 years,2,none,2,unknown / no property,49,none,own,1,skilled employee / official,1,none,yes,1,male,single
596,0 <= ... < 200 DM,8,existing credits paid back duly till now,radio/television,1215,... < 100 DM,.. >= 7 years,4,guarantor,4,real estate,26,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
597,0 <= ... < 200 DM,32,existing credits paid back duly till now,radio/television,1595,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,70,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
598,no checking account,28,all credits at this bank paid back duly,car (used),2833,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,35,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
599,no checking account,6,existing credits paid back duly till now,radio/television,1820,... < 100 DM,... < 1 year,1,none,2,real estate,51,none,own,1,skilled employee / official,1,none,yes,1,female,single
