,checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
499,no checking account,10,critical account/ other credits existing (not at this bank),radio/television,1357,... < 100 DM,... < 1 year,3,none,1,real estate,50,bank,own,2,skilled employee / official,1,none,yes,1,male,single
500,< 0 DM,9,existing credits paid back duly till now,car (new),835,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
501,0 <= ... < 200 DM,23,delay in paying off in the past,business,3465,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
502,< 0 DM,10,existing credits paid back duly till now,car (new),4677,... < 100 DM,.. >= 7 years,4,none,3,unknown / no property,55,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
503,... >= 200 DM / salary assignments for at least 1 year,11,delay in paying off in the past,repairs,3229,... < 100 DM,.. >= 7 years,4,co-applicant,2,real estate,49,stores,own,2,skilled employee / official,1,none,yes,1,male,single
504,no checking account,9,existing credits paid back duly till now,furniture/equipment,3079,... < 100 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,31,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
505,< 0 DM,11,no credits taken/ all credits paid back duly,car (new),2442,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,34,bank,rent,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
506,no checking account,23,existing credits paid back duly till now,business,2581,.. >= 1000 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",29,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
507,0 <= ... < 200 DM,10,existing credits paid back duly till now,business,1847,... < 100 DM,1 <= ... < 4 years,1,guarantor,1,real estate,36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
508,... >= 200 DM / salary assignments for at least 1 year,22,existing credits paid back duly till now,radio/television,812,... < 100 DM,.. >= 7 years,4,none,4,real estate,51,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
509,0 <= ... < 200 DM,36,no credits taken/ all credits paid back duly,business,2214,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,39,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
510,no checking account,11,critical account/ other credits existing (not at this bank),car (new),3103,... < 100 DM,1 <= ... < 4 years,1,none,4,unknown / no property,28,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated/married
511,< 0 DM,10,critical account/ other credits existing (not at this bank),furniture/equipment,1542,... < 100 DM,.. >= 7 years,1,none,3,if not A121 : building society savings agreement/ life insurance,26,none,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
512,no checking account,24,existing credits paid back duly till now,others,3198,... < 100 DM,... < 1 year,1,guarantor,1,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
513,no checking account,11,critical account/ other credits existing (not at this bank),domestic appliances,901,... < 100 DM,unemployed,1,none,1,if not A121 : building society savings agreement/ life insurance,51,none,own,3,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
514,0 <= ... < 200 DM,8,existing credits paid back duly till now,furniture/equipment,1702,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,31,none,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated
515,no checking account,23,existing credits paid back duly till now,radio/television,1241,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,27,none,own,1,skilled employee / official,1,none,yes,1,male,single
516,no checking account,7,critical account/ other credits existing (not at this bank),radio/television,1282,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,46,none,own,2,skilled employee / official,1,none,yes,1,male,single
517,no checking account,28,delay in paying off in the past,business,2146,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,2,skilled employee / official,1,none,yes,1,male,single
518,no checking account,8,critical account/ other credits existing (not at this bank),car (new),465,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,51,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
519,< 0 DM,9,delay in paying off in the past,radio/television,1222,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,real estate,31,none,own,2,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
520,no checking account,23,existing credits paid back duly till now,radio/television,1538,unknown/ no savings account,.. >= 7 years,4,none,1,real estate,55,none,own,2,skilled employee / official,2,none,yes,1,male,single
521,... >= 200 DM / salary assignments for at least 1 year,37,existing credits paid back duly till now,radio/television,8754,... < 100 DM,... < 1 year,4,none,1,real estate,39,bank,own,1,skilled employee / official,2,none,yes,2,male,single
522,< 0 DM,23,existing credits paid back duly till now,car (new),953,unknown/ no savings account,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,skilled employee / official,1,none,yes,2,male,married/widowed
523,no checking account,21,critical account/ other credits existing (not at this bank),radio/television,1683,... < 100 DM,1 <= ... < 4 years,3,none,2,if not A121 : building society savings agreement/ life insurance,32,none,own,1,skilled employee / official,1,none,yes,1,male,single
524,< 0 DM,22,existing credits paid back duly till now,car (new),945,... < 100 DM,... < 1 year,4,none,4,unknown / no property,27,none,for free,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
525,no checking account,32,existing credits paid back duly till now,radio/television,10483,unknown/ no savings account,1 <= ... < 4 years,4,guarantor,4,real estate,32,none,rent,1,skilled employee / official,1,none,yes,1,male,single
526,< 0 DM,11,existing credits paid back duly till now,furniture/equipment,1518,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,30,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
527,no checking account,27,existing credits paid back duly till now,business,2968,unknown/ no savings account,4 <= ... < 7 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
528,no checking account,10,critical account/ other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,... < 1 year,1,none,4,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
529,no checking account,4,existing credits paid back duly till now,radio/television,969,... < 100 DM,... < 1 year,3,none,4,if not A121 : building society savings agreement/ life insurance,28,none,own,1,unskilled - resident,1,none,no,1,female,divorced/separated/married
530,no checking account,34,existing credits paid back duly till now,business,4387,unknown/ no savings account,1 <= ... < 4 years,4,none,2,real estate,39,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
531,... >= 200 DM / salary assignments for at least 1 year,48,no credits taken/ all credits paid back duly,furniture/equipment,3721,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",31,stores,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated
532,< 0 DM,22,existing credits paid back duly till now,car (new),6609,unknown/ no savings account,.. >= 7 years,2,none,4,unknown / no property,41,none,own,2,skilled employee / official,2,none,yes,2,male,single
533,0 <= ... < 200 DM,23,delay in paying off in the past,car (used),3795,... < 100 DM,4 <= ... < 7 years,1,none,2,unknown / no property,29,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,single
534,0 <= ... < 200 DM,37,existing credits paid back duly till now,radio/television,4283,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,38,none,own,1,skilled employee / official,1,none,yes,1,male,single
535,no checking account,5,critical account/ other credits existing (not at this bank),radio/television,999,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,60,none,own,2,skilled employee / official,1,none,yes,1,male,single
536,0 <= ... < 200 DM,43,existing credits paid back duly till now,radio/television,4925,... < 100 DM,1 <= ... < 4 years,4,none,1,real estate,39,stores,own,1,skilled employee / official,2,none,yes,1,male,single
537,< 0 DM,9,critical account/ other credits existing (not at this bank),education,1308,... < 100 DM,4 <= ... < 7 years,3,none,4,real estate,31,none,own,1,skilled employee / official,1,none,yes,1,male,single
538,0 <= ... < 200 DM,23,existing credits paid back duly till now,radio/television,1118,unknown/ no savings account,... < 1 year,4,co-applicant,1,real estate,24,none,own,1,skilled employee / official,1,none,yes,2,male,single
539,no checking account,10,critical account/ other credits existing (not at this bank),car (new),888,unknown/ no savings account,... < 1 year,2,none,3,if not A121 : building society savings agreement/ life insurance,37,stores,own,2,skilled employee / official,2,none,yes,1,male,single
540,< 0 DM,28,existing credits paid back duly till now,car (new),6496,unknown/ no savings account,1 <= ... < 4 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
541,< 0 DM,16,existing credits paid back duly till now,car (new),2651,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",24,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
542,no checking account,37,existing credits paid back duly till now,radio/television,5037,unknown/ no savings account,1 <= ... < 4 years,4,none,1,real estate,33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
543,no checking account,6,critical account/ other credits existing (not at this bank),car (new),2419,... < 100 DM,.. >= 7 years,1,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
544,no checking account,11,critical account/ other credits existing (not at this bank),business,3091,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
545,no checking account,14,existing credits paid back duly till now,education,3940,... < 100 DM,1 <= ... < 4 years,2,none,1,real estate,25,none,own,1,skilled employee / official,1,none,yes,2,female,married/widowed
546,no checking account,8,critical account/ other credits existing (not at this bank),radio/television,1466,... < 100 DM,4 <= ... < 7 years,2,none,4,real estate,43,none,own,2,skilled employee / official,1,none,yes,1,male,single
547,no checking account,15,existing credits paid back duly till now,furniture/equipment,3985,... < 100 DM,4 <= ... < 7 years,1,guarantor,2,if not A121 : building society savings agreement/ life insurance,25,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
548,no checking account,8,existing credits paid back duly till now,car (new),420,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
549,< 0 DM,17,no credits taken/ all credits paid back duly,business,3117,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,43,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
550,0 <= ... < 200 DM,34,critical account/ other credits existing (not at this bank),car (used),2877,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
551,no checking account,9,existing credits paid back duly till now,furniture/equipment,1511,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,none,yes,1,male,single
552,no checking account,6,critical account/ other credits existing (not at this bank),radio/television,1164,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,27,none,own,2,skilled employee / official,1,none,yes,1,male,married/widowed
553,0 <= ... < 200 DM,23,existing credits paid back duly till now,radio/television,3970,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,58,stores,rent,1,unskilled - resident,1,none,yes,1,male,single
554,< 0 DM,9,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,4,none,3,if not A121 : building society savings agreement/ life insurance,24,none,own,1,skilled employee / official,2,none,yes,2,female,divorced/separated/married
555,no checking account,9,critical account/ other credits existing (not at this bank),car (new),1293,100 <= ... < 500 DM,unemployed,2,none,3,if not A121 : building society savings agreement/ life insurance,54,none,own,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
556,no checking account,21,existing credits paid back duly till now,furniture/equipment,695,... < 100 DM,... < 1 year,1,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,1,female,divorced/separated/married
557,... >= 200 DM / salary assignments for at least 1 year,32,existing credits paid back duly till now,furniture/equipment,3681,unknown/ no savings account,1 <= ... < 4 years,4,none,1,if not A121 : building society savings agreement/ life insurance,39,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
558,0 <= ... < 200 DM,7,existing credits paid back duly till now,radio/television,1343,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,32,none,rent,1,unskilled - resident,1,none,yes,1,male,single
559,< 0 DM,16,existing credits paid back duly till now,car (used),8904,... < 100 DM,... < 1 year,1,none,4,real estate,31,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
560,0 <= ... < 200 DM,5,existing credits paid back duly till now,car (new),944,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,60,none,own,1,unskilled - resident,1,none,yes,2,male,married/widowed
561,< 0 DM,22,existing credits paid back duly till now,radio/television,5932,... < 100 DM,... < 1 year,4,none,1,unknown / no property,36,none,for free,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,2,male,single
562,no checking account,22,critical account/ other credits existing (not at this bank),business,2635,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,65,none,own,2,skilled employee / official,1,none,yes,1,male,single
563,no checking account,33,critical account/ other credits existing (not at this bank),car (used),9013,... < 100 DM,.. >= 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,34,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
564,no checking account,10,critical account/ other credits existing (not at this bank),education,1187,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,56,none,own,2,skilled employee / official,1,none,yes,1,male,single
565,< 0 DM,8,existing credits paid back duly till now,car (new),2117,... < 100 DM,... < 1 year,1,none,4,if not A121 : building society savings agreement/ life insurance,38,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
566,... >= 200 DM / salary assignments for at least 1 year,43,no credits taken/ all credits paid back duly,car (used),13251,... < 100 DM,1 <= ... < 4 years,4,co-applicant,4,unknown / no property,34,stores,for free,3,skilled employee / official,1,none,yes,2,male,single
567,no checking account,8,critical account/ other credits existing (not at this bank),radio/television,873,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,2,real estate,30,none,own,1,unskilled - resident,1,none,no,1,female,divorced/separated/married
568,< 0 DM,12,critical account/ other credits existing (not at this bank),furniture/equipment,1753,... < 100 DM,4 <= ... < 7 years,2,none,4,real estate,63,none,rent,3,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
569,< 0 DM,27,critical account/ other credits existing (not at this bank),furniture/equipment,3716,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,27,none,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
570,no checking account,12,critical account/ other credits existing (not at this bank),radio/television,250,... < 100 DM,.. >= 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
571,< 0 DM,22,existing credits paid back duly till now,car (new),3067,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,29,none,own,1,unskilled - resident,1,none,yes,1,male,single
572,< 0 DM,6,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,31,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
573,no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,3417,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,64,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
574,< 0 DM,30,critical account/ other credits existing (not at this bank),car (used),6812,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,40,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
575,< 0 DM,11,existing credits paid back duly till now,car (new),6059,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,70,none,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
576,no checking account,11,critical account/ other credits existing (not at this bank),furniture/equipment,4486,... < 100 DM,... < 1 year,1,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
577,< 0 DM,30,existing credits paid back duly till now,car (used),8077,unknown/ no savings account,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,none,yes,2,male,single
578,0 <= ... < 200 DM,22,existing credits paid back duly till now,car (new),3117,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
579,0 <= ... < 200 DM,15,no credits taken/ all credits paid back duly,retraining,2826,... < 100 DM,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,24,none,rent,1,skilled employee / official,1,none,yes,1,male,single
580,0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),6431,unknown/ no savings account,unemployed,2,none,2,if not A121 : building society savings agreement/ life insurance,42,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
581,no checking account,11,critical account/ other credits existing (not at this bank),car (new),1212,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,47,none,for free,3,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
582,no checking account,31,critical account/ other credits existing (not at this bank),radio/television,3361,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,own,2,skilled employee / official,1,none,yes,1,male,single
583,< 0 DM,40,existing credits paid back duly till now,car (new),5780,... < 100 DM,4 <= ... < 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,none,yes,2,male,single
584,no checking account,10,existing credits paid back duly till now,radio/television,2212,100 <= ... < 500 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",28,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
585,< 0 DM,15,existing credits paid back duly till now,furniture/equipment,565,... < 100 DM,4 <= ... < 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
586,< 0 DM,11,existing credits paid back duly till now,radio/television,1253,... < 100 DM,... < 1 year,2,none,1,if not A121 : building society savings agreement/ life insurance,29,bank,own,1,unskilled - resident,1,none,yes,1,male,single
587,no checking account,20,existing credits paid back duly till now,car (new),2935,unknown/ no savings account,unemployed,1,none,1,if not A121 : building society savings agreement/ life insurance,39,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
588,0 <= ... < 200 DM,23,existing credits paid back duly till now,radio/television,1818,... < 100 DM,1 <= ... < 4 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",54,none,own,1,skilled employee / official,1,none,yes,1,male,single
589,< 0 DM,10,existing credits paid back duly till now,furniture/equipment,2402,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,26,bank,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
590,0 <= ... < 200 DM,29,all credits at this bank paid back duly,business,6584,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",37,bank,for free,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,divorced/separated
591,... >= 200 DM / salary assignments for at least 1 year,32,existing credits paid back duly till now,education,2828,... < 100 DM,.. >= 7 years,4,none,1,unknown / no property,53,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
592,no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,1668,... < 100 DM,.. >= 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,63,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
593,< 0 DM,15,critical account/ other credits existing (not at this bank),car (new),4310,... < 100 DM,.. >= 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",39,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
594,no checking account,6,critical account/ other credits existing (not at this bank),car (new),250,.. >= 1000 DM,unemployed,4,none,4,real estate,47,none,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
595,0 <= ... < 200 DM,29,existing credits paid back duly till now,radio/television,1050,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
596,< 0 DM,22,existing credits paid back duly till now,radio/television,565,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
597,no checking account,6,critical account/ other credits existing (not at this bank),radio/television,2024,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,real estate,28,none,rent,2,skilled employee / official,1,none,yes,1,male,married/widowed
598,< 0 DM,20,existing credits paid back duly till now,furniture/equipment,1903,... < 100 DM,... < 1 year,4,none,2,real estate,29,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
599,no checking account,32,no credits taken/ all credits paid back duly,business,8087,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",39,bank,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,2,male,single
