,checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
498,< 0 DM,18,existing credits paid back duly till now,furniture/equipment,2148,100 <= ... < 500 DM,... < 1 year,4,none,4,real estate,35,none,for free,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
499,< 0 DM,24,no credits taken/ all credits paid back duly,education,2507,100 <= ... < 500 DM,... < 1 year,2,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,2,skilled employee / official,2,none,yes,1,male,single
500,no checking account,12,delay in paying off in the past,car (new),6490,unknown/ no savings account,1 <= ... < 4 years,3,none,4,if not A121 : building society savings agreement/ life insurance,43,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
501,no checking account,24,existing credits paid back duly till now,furniture/equipment,4294,.. >= 1000 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated/married
502,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,4 <= ... < 7 years,1,none,2,real estate,19,none,own,1,unskilled - resident,2,none,yes,1,female,divorced/separated/married
503,no checking account,12,existing credits paid back duly till now,radio/television,1251,.. >= 1000 DM,1 <= ... < 4 years,4,none,4,real estate,23,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
504,< 0 DM,18,existing credits paid back duly till now,repairs,1248,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,31,none,own,2,skilled employee / official,1,none,yes,1,male,single
505,0 <= ... < 200 DM,72,existing credits paid back duly till now,radio/television,18424,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",19,none,own,2,skilled employee / official,1,none,yes,2,male,single
506,0 <= ... < 200 DM,5,critical account/ other credits existing (not at this bank),car (new),1503,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,35,none,own,2,skilled employee / official,1,none,yes,1,male,single
507,no checking account,24,existing credits paid back duly till now,furniture/equipment,4490,... < 100 DM,1 <= ... < 4 years,1,none,4,if not A121 : building society savings agreement/ life insurance,21,none,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
508,no checking account,72,critical account/ other credits existing (not at this bank),business,250,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,74,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
509,< 0 DM,12,critical account/ other credits existing (not at this bank),education,1294,... < 100 DM,... < 1 year,1,none,4,real estate,26,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
510,0 <= ... < 200 DM,11,existing credits paid back duly till now,furniture/equipment,1280,100 <= ... < 500 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
511,no checking account,15,existing credits paid back duly till now,radio/television,4860,100 <= ... < 500 DM,... < 1 year,2,none,2,real estate,25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
512,no checking account,13,critical account/ other credits existing (not at this bank),education,2485,... < 100 DM,1 <= ... < 4 years,3,none,4,unknown / no property,73,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
513,... >= 200 DM / salary assignments for at least 1 year,16,existing credits paid back duly till now,business,1642,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,34,bank,own,2,unskilled - resident,1,none,yes,1,male,married/widowed
514,0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),3594,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,35,none,for free,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
515,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,4 <= ... < 7 years,2,none,3,real estate,74,none,own,1,unskilled - resident,2,none,yes,1,male,single
516,no checking account,4,existing credits paid back duly till now,domestic appliances,250,... < 100 DM,... < 1 year,3,none,4,real estate,19,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
517,no checking account,10,existing credits paid back duly till now,car (new),1461,unknown/ no savings account,1 <= ... < 4 years,2,none,2,real estate,42,none,own,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,1,male,single
518,no checking account,32,existing credits paid back duly till now,car (used),14664,unknown/ no savings account,.. >= 7 years,1,none,4,unknown / no property,32,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
519,0 <= ... < 200 DM,72,existing credits paid back duly till now,business,18424,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",19,none,own,1,skilled employee / official,1,none,yes,2,male,single
520,0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,5872,... < 100 DM,... < 1 year,3,none,4,if not A121 : building society savings agreement/ life insurance,22,none,own,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
521,no checking account,24,existing credits paid back duly till now,car (used),5200,... < 100 DM,... < 1 year,2,none,4,if not A121 : building society savings agreement/ life insurance,35,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
522,0 <= ... < 200 DM,4,existing credits paid back duly till now,domestic appliances,250,... < 100 DM,... < 1 year,4,none,4,real estate,19,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
523,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,2,none,4,real estate,74,none,own,1,unskilled - resident,2,none,yes,1,male,single
524,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,4 <= ... < 7 years,1,none,2,real estate,19,none,own,1,unskilled - resident,2,none,yes,1,male,divorced/separated/married
525,0 <= ... < 200 DM,72,no credits taken/ all credits paid back duly,car (used),18424,... < 100 DM,1 <= ... < 4 years,2,none,4,unknown / no property,74,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
526,0 <= ... < 200 DM,72,existing credits paid back duly till now,business,18424,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",19,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,single
527,no checking account,24,critical account/ other credits existing (not at this bank),furniture/equipment,2857,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",43,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
528,no checking account,13,critical account/ other credits existing (not at this bank),radio/television,1865,... < 100 DM,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
529,no checking account,18,critical account/ other credits existing (not at this bank),radio/television,1895,... < 100 DM,4 <= ... < 7 years,2,none,4,real estate,37,none,own,2,skilled employee / official,1,"yes, registered under the customers name",no,1,female,divorced/separated/married
530,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,4,none,4,real estate,45,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
531,< 0 DM,34,all credits at this bank paid back duly,business,2412,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,29,stores,own,2,unskilled - resident,1,none,yes,2,male,single
532,no checking account,24,existing credits paid back duly till now,radio/television,5369,unknown/ no savings account,.. >= 7 years,3,none,4,unknown / no property,39,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
533,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,4 <= ... < 7 years,1,none,2,real estate,19,none,own,1,unskilled - resident,2,none,yes,1,male,single
534,no checking account,24,critical account/ other credits existing (not at this bank),car (used),3582,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
535,0 <= ... < 200 DM,18,existing credits paid back duly till now,furniture/equipment,1267,... < 100 DM,... < 1 year,2,none,1,real estate,22,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
536,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,74,none,own,2,unskilled - resident,1,none,yes,1,male,divorced/separated/married
537,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,1,none,2,real estate,19,none,own,1,unskilled - resident,2,none,yes,1,female,single
538,0 <= ... < 200 DM,72,critical account/ other credits existing (not at this bank),business,250,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,74,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
539,0 <= ... < 200 DM,18,existing credits paid back duly till now,furniture/equipment,2302,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated
540,no checking account,11,existing credits paid back duly till now,furniture/equipment,2554,unknown/ no savings account,.. >= 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
541,0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),radio/television,1068,.. >= 1000 DM,4 <= ... < 7 years,2,none,2,real estate,41,none,own,2,skilled employee / official,1,none,yes,1,male,married/widowed
542,no checking account,18,delay in paying off in the past,car (new),3378,100 <= ... < 500 DM,1 <= ... < 4 years,3,none,4,real estate,34,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
543,< 0 DM,37,existing credits paid back duly till now,furniture/equipment,15333,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,33,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
544,< 0 DM,24,all credits at this bank paid back duly,car (used),4513,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,41,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated
545,< 0 DM,17,existing credits paid back duly till now,car (new),4792,... < 100 DM,4 <= ... < 7 years,2,none,2,real estate,30,bank,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
546,0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),2053,500 <= ... < 1000 DM,... < 1 year,2,none,4,"if not A121/A122 : car or other, not in attribute 6",22,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
547,no checking account,24,critical account/ other credits existing (not at this bank),car (used),3587,unknown/ no savings account,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,28,bank,own,2,skilled employee / official,1,none,yes,1,male,single
548,no checking account,17,all credits at this bank paid back duly,car (new),2711,500 <= ... < 1000 DM,... < 1 year,2,none,2,"if not A121/A122 : car or other, not in attribute 6",35,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
549,no checking account,5,existing credits paid back duly till now,radio/television,818,... < 100 DM,.. >= 7 years,2,none,1,unknown / no property,51,none,own,1,skilled employee / official,1,none,yes,2,male,divorced/separated
550,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,3,none,4,real estate,74,none,own,2,unskilled - resident,1,none,yes,1,male,divorced/separated/married
551,no checking account,64,no credits taken/ all credits paid back duly,business,12306,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,73,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
552,no checking account,12,critical account/ other credits existing (not at this bank),radio/television,1231,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",45,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
553,no checking account,33,existing credits paid back duly till now,business,5325,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",21,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
554,no checking account,22,existing credits paid back duly till now,radio/television,2481,... < 100 DM,4 <= ... < 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",31,none,rent,1,skilled employee / official,1,none,yes,1,male,single
555,< 0 DM,36,no credits taken/ all credits paid back duly,radio/television,5373,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,none,yes,2,male,single
556,0 <= ... < 200 DM,9,existing credits paid back duly till now,car (new),1461,... < 100 DM,.. >= 7 years,3,co-applicant,2,real estate,37,none,own,1,skilled employee / official,2,none,yes,1,male,single
557,no checking account,18,critical account/ other credits existing (not at this bank),domestic appliances,2326,... < 100 DM,... < 1 year,4,none,1,real estate,29,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
558,0 <= ... < 200 DM,72,existing credits paid back duly till now,radio/television,18424,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",19,none,own,1,skilled employee / official,1,none,yes,2,female,married/widowed
559,0 <= ... < 200 DM,12,existing credits paid back duly till now,furniture/equipment,2568,... < 100 DM,... < 1 year,3,none,1,real estate,28,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
560,0 <= ... < 200 DM,15,critical account/ other credits existing (not at this bank),furniture/equipment,2500,... < 100 DM,1 <= ... < 4 years,2,none,3,real estate,31,bank,own,2,skilled employee / official,1,none,yes,1,male,single
561,no checking account,9,critical account/ other credits existing (not at this bank),furniture/equipment,1143,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",31,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
562,no checking account,18,critical account/ other credits existing (not at this bank),radio/television,3666,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,42,none,own,1,skilled employee / official,1,none,yes,1,male,single
563,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,3,none,3,real estate,74,none,own,2,unskilled - resident,2,none,yes,1,male,divorced/separated/married
564,0 <= ... < 200 DM,30,existing credits paid back duly till now,car (used),6932,unknown/ no savings account,1 <= ... < 4 years,3,none,4,if not A121 : building society savings agreement/ life insurance,36,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
565,no checking account,22,existing credits paid back duly till now,domestic appliances,3397,... < 100 DM,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
566,... >= 200 DM / salary assignments for at least 1 year,34,existing credits paid back duly till now,domestic appliances,6475,.. >= 1000 DM,4 <= ... < 7 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,none,yes,1,male,single
567,no checking account,13,existing credits paid back duly till now,radio/television,1203,... < 100 DM,.. >= 7 years,3,none,3,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,skilled employee / official,2,none,yes,1,male,single
568,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,3,none,3,real estate,74,none,own,1,unskilled - resident,2,none,yes,1,male,single
569,no checking account,24,critical account/ other credits existing (not at this bank),radio/television,3221,... < 100 DM,... < 1 year,2,none,3,"if not A121/A122 : car or other, not in attribute 6",28,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated
570,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,4 <= ... < 7 years,1,none,1,real estate,19,none,own,1,unskilled - resident,2,none,yes,1,male,divorced/separated/married
571,no checking account,16,existing credits paid back duly till now,radio/television,919,unknown/ no savings account,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,35,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
572,no checking account,31,critical account/ other credits existing (not at this bank),radio/television,4798,unknown/ no savings account,4 <= ... < 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,skilled employee / official,1,none,yes,1,male,single
573,< 0 DM,12,all credits at this bank paid back duly,car (new),885,... < 100 DM,... < 1 year,4,none,3,unknown / no property,27,bank,own,1,unskilled - resident,1,none,yes,2,male,single
574,0 <= ... < 200 DM,25,existing credits paid back duly till now,car (new),8308,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,68,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
575,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,4 <= ... < 7 years,1,none,2,real estate,74,none,own,1,unskilled - resident,2,none,yes,1,male,single
576,0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),radio/television,2578,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
577,0 <= ... < 200 DM,18,existing credits paid back duly till now,furniture/equipment,2408,... < 100 DM,.. >= 7 years,1,none,1,real estate,33,none,own,1,skilled employee / official,2,none,yes,1,female,divorced/separated/married
578,0 <= ... < 200 DM,18,existing credits paid back duly till now,car (new),1396,100 <= ... < 500 DM,... < 1 year,2,none,4,real estate,25,bank,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
579,no checking account,24,existing credits paid back duly till now,furniture/equipment,1789,... < 100 DM,1 <= ... < 4 years,3,none,4,if not A121 : building society savings agreement/ life insurance,24,none,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
580,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,4,none,4,real estate,19,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
581,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,73,none,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
582,0 <= ... < 200 DM,15,delay in paying off in the past,radio/television,2067,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,1,skilled employee / official,1,none,yes,1,male,single
583,0 <= ... < 200 DM,24,existing credits paid back duly till now,repairs,1706,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,2,none,yes,1,male,single
584,no checking account,12,existing credits paid back duly till now,car (used),1740,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",39,none,own,2,skilled employee / official,1,none,yes,1,male,single
585,< 0 DM,49,existing credits paid back duly till now,car (used),14315,... < 100 DM,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",24,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
586,no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,3,none,3,real estate,74,none,own,1,unskilled - resident,2,none,yes,1,male,divorced/separated/married
587,0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),furniture/equipment,3689,... < 100 DM,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,39,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
588,0 <= ... < 200 DM,7,existing credits paid back duly till now,education,283,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,22,bank,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
589,no checking account,11,critical account/ other credits existing (not at this bank),furniture/equipment,1875,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,32,none,rent,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
590,0 <= ... < 200 DM,72,existing credits paid back duly till now,business,18424,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",19,none,own,2,skilled employee / official,1,none,yes,2,male,single
591,no checking account,10,existing credits paid back duly till now,radio/television,1232,... < 100 DM,1 <= ... < 4 years,3,none,1,"if not A121/A122 : car or other, not in attribute 6",24,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
592,no checking account,12,critical account/ other credits existing (not at this bank),radio/television,1374,unknown/ no savings account,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",47,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
593,< 0 DM,28,delay in paying off in the past,business,16655,... < 100 DM,1 <= ... < 4 years,2,none,1,if not A121 : building society savings agreement/ life insurance,28,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
594,... >= 200 DM / salary assignments for at least 1 year,13,delay in paying off in the past,radio/television,1261,unknown/ no savings account,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,44,none,own,2,unskilled - resident,1,none,yes,2,female,divorced/separated/married
595,no checking account,4,critical account/ other credits existing (not at this bank),car (new),3517,... < 100 DM,... < 1 year,1,none,1,real estate,37,none,own,2,unskilled - resident,2,none,yes,1,male,single
596,0 <= ... < 200 DM,24,delay in paying off in the past,car (used),4500,100 <= ... < 500 DM,4 <= ... < 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",31,bank,own,2,skilled employee / official,1,none,yes,1,male,single
597,no checking account,34,existing credits paid back duly till now,car (used),3846,... < 100 DM,unemployed,4,none,4,if not A121 : building society savings agreement/ life insurance,57,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
598,0 <= ... < 200 DM,16,existing credits paid back duly till now,car (used),1925,... < 100 DM,... < 1 year,2,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
599,no checking account,17,critical account/ other credits existing (not at this bank),business,2181,500 <= ... < 1000 DM,... < 1 year,2,none,4,real estate,33,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",no,2,female,divorced/separated/married
