checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,personal-status,class-label
no checking account,20,critical account/ other credits existing (not at this bank),business,1229,... < 100 DM,.. >= 7 years,4,none,3,real estate,41,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,24,critical account/ other credits existing (not at this bank),car (new),2800,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",45,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,married/widowed,1
< 0 DM,9,existing credits paid back duly till now,car (new),3551,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,21,none,rent,2,skilled employee / official,2,"yes, registered under the customers name",yes,female,divorced/separated/married,2
no checking account,11,existing credits paid back duly till now,radio/television,467,... < 100 DM,... < 1 year,4,guarantor,2,real estate,23,bank,own,1,unskilled - resident,2,none,yes,female,divorced/separated/married,1
... >= 200 DM / salary assignments for at least 1 year,24,critical account/ other credits existing (not at this bank),car (new),3160,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,25,none,rent,1,skilled employee / official,1,none,yes,female,divorced/separated/married,2
0 <= ... < 200 DM,10,existing credits paid back duly till now,car (new),1741,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,36,none,own,2,unskilled - resident,2,none,yes,male,single,1
< 0 DM,11,critical account/ other credits existing (not at this bank),car (new),1164,... < 100 DM,.. >= 7 years,4,guarantor,2,if not A121 : building society savings agreement/ life insurance,29,none,own,2,skilled employee / official,2,none,yes,male,single,1
no checking account,24,critical account/ other credits existing (not at this bank),business,1138,500 <= ... < 1000 DM,.. >= 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,40,none,own,2,skilled employee / official,2,none,yes,male,single,1
no checking account,8,critical account/ other credits existing (not at this bank),radio/television,824,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,41,none,own,2,skilled employee / official,1,none,yes,male,married/widowed,1
< 0 DM,39,critical account/ other credits existing (not at this bank),car (new),1819,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,45,none,own,2,skilled employee / official,2,none,yes,male,single,1
no checking account,26,critical account/ other credits existing (not at this bank),radio/television,8287,unknown/ no savings account,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",38,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),furniture/equipment,1459,... < 100 DM,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,32,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,15,critical account/ other credits existing (not at this bank),car (new),2013,... < 100 DM,.. >= 7 years,4,none,4,real estate,42,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,married/widowed,1
no checking account,24,delay in paying off in the past,business,8838,500 <= ... < 1000 DM,... < 1 year,4,none,2,real estate,37,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,11,critical account/ other credits existing (not at this bank),radio/television,1112,100 <= ... < 500 DM,.. >= 7 years,4,none,4,real estate,43,none,for free,2,skilled employee / official,2,none,yes,male,single,2
< 0 DM,27,critical account/ other credits existing (not at this bank),furniture/equipment,2370,unknown/ no savings account,.. >= 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",41,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,26,existing credits paid back duly till now,business,9458,unknown/ no savings account,1 <= ... < 4 years,1,none,2,real estate,42,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,13,critical account/ other credits existing (not at this bank),radio/television,2341,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,38,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,yes,male,single,1
< 0 DM,24,critical account/ other credits existing (not at this bank),car (new),1552,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",54,none,own,2,skilled employee / official,2,none,yes,male,single,1
< 0 DM,23,delay in paying off in the past,furniture/equipment,1554,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,37,none,for free,2,skilled employee / official,2,none,yes,male,single,2
no checking account,23,critical account/ other credits existing (not at this bank),car (new),1574,... < 100 DM,.. >= 7 years,4,none,4,real estate,48,none,own,2,skilled employee / official,2,none,yes,male,single,1
< 0 DM,15,delay in paying off in the past,car (new),1858,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,47,none,own,2,unskilled - resident,2,none,yes,male,single,1
no checking account,56,critical account/ other credits existing (not at this bank),car (new),944,unknown/ no savings account,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,46,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,20,existing credits paid back duly till now,car (new),1987,... < 100 DM,.. >= 7 years,4,none,4,real estate,57,none,own,1,unskilled - resident,2,none,yes,male,divorced/separated,2
no checking account,22,critical account/ other credits existing (not at this bank),car (new),3406,... < 100 DM,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,47,none,own,2,unskilled - resident,2,none,yes,male,single,1
no checking account,36,delay in paying off in the past,retraining,1977,... < 100 DM,.. >= 7 years,4,none,4,real estate,42,none,own,2,unskilled - resident,2,none,yes,male,single,1
< 0 DM,25,delay in paying off in the past,car (new),1668,... < 100 DM,4 <= ... < 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",54,none,own,2,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
< 0 DM,21,critical account/ other credits existing (not at this bank),furniture/equipment,2945,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,27,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,11,critical account/ other credits existing (not at this bank),retraining,1884,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,43,none,own,2,unskilled - resident,2,none,yes,male,single,2
< 0 DM,10,existing credits paid back duly till now,radio/television,826,... < 100 DM,1 <= ... < 4 years,4,guarantor,4,real estate,28,bank,own,1,unskilled - resident,2,none,yes,male,single,1
no checking account,25,critical account/ other credits existing (not at this bank),car (new),1621,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,35,bank,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,28,existing credits paid back duly till now,radio/television,2187,... < 100 DM,.. >= 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,skilled employee / official,1,none,yes,male,single,2
no checking account,23,critical account/ other credits existing (not at this bank),business,10972,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,46,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
no checking account,23,critical account/ other credits existing (not at this bank),car (new),1515,... < 100 DM,.. >= 7 years,4,none,2,real estate,34,none,own,2,skilled employee / official,2,none,yes,male,single,1
no checking account,26,delay in paying off in the past,business,7342,unknown/ no savings account,4 <= ... < 7 years,4,none,2,real estate,41,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
no checking account,26,critical account/ other credits existing (not at this bank),car (used),7306,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,40,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),radio/television,3697,... < 100 DM,4 <= ... < 7 years,4,none,3,real estate,44,stores,own,3,skilled employee / official,1,none,yes,male,married/widowed,1
0 <= ... < 200 DM,19,delay in paying off in the past,radio/television,1331,... < 100 DM,4 <= ... < 7 years,3,none,4,unknown / no property,46,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
0 <= ... < 200 DM,40,delay in paying off in the past,business,7874,... < 100 DM,.. >= 7 years,4,none,2,real estate,42,none,own,2,unskilled - resident,1,none,yes,male,single,1
0 <= ... < 200 DM,14,existing credits paid back duly till now,radio/television,1373,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,4,real estate,36,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,married/widowed,1
< 0 DM,42,delay in paying off in the past,furniture/equipment,6665,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,53,none,for free,2,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
no checking account,46,critical account/ other credits existing (not at this bank),radio/television,2954,unknown/ no savings account,.. >= 7 years,4,none,2,real estate,32,bank,own,2,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,26,delay in paying off in the past,car (used),2449,unknown/ no savings account,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,42,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
no checking account,8,critical account/ other credits existing (not at this bank),car (new),1736,... < 100 DM,.. >= 7 years,4,none,4,real estate,48,bank,own,2,skilled employee / official,2,none,yes,male,single,1
0 <= ... < 200 DM,46,delay in paying off in the past,business,7572,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,29,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
< 0 DM,24,no credits taken/ all credits paid back duly,repairs,1644,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,unskilled - resident,2,none,yes,male,single,1
< 0 DM,17,delay in paying off in the past,car (new),1308,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,52,none,for free,1,skilled employee / official,2,none,yes,male,single,2
< 0 DM,5,critical account/ other credits existing (not at this bank),car (new),2231,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,40,none,rent,2,unskilled - resident,2,none,no,male,single,1
no checking account,23,critical account/ other credits existing (not at this bank),business,4070,... < 100 DM,... < 1 year,2,none,3,"if not A121/A122 : car or other, not in attribute 6",36,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,divorced/separated,1
no checking account,26,delay in paying off in the past,car (used),7775,unknown/ no savings account,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,41,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,22,critical account/ other credits existing (not at this bank),furniture/equipment,1877,... < 100 DM,... < 1 year,2,none,4,if not A121 : building society savings agreement/ life insurance,26,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
no checking account,43,delay in paying off in the past,car (used),7668,... < 100 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,rent,2,skilled employee / official,2,none,yes,male,single,1
no checking account,24,delay in paying off in the past,car (new),7956,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,44,none,own,2,unskilled - resident,2,none,yes,male,single,1
< 0 DM,11,all credits at this bank paid back duly,car (new),1326,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,35,bank,for free,2,unskilled - resident,2,none,yes,male,single,1
0 <= ... < 200 DM,25,no credits taken/ all credits paid back duly,car (new),6015,... < 100 DM,1 <= ... < 4 years,3,none,4,unknown / no property,34,none,for free,1,skilled employee / official,1,none,yes,male,single,2
no checking account,13,delay in paying off in the past,radio/television,2146,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",39,bank,own,2,skilled employee / official,2,none,yes,male,single,1
no checking account,50,critical account/ other credits existing (not at this bank),car (new),1406,500 <= ... < 1000 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",40,bank,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,divorced/separated,1
no checking account,25,all credits at this bank paid back duly,car (new),2033,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,40,none,own,2,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
no checking account,27,delay in paying off in the past,business,6544,unknown/ no savings account,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,31,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
< 0 DM,15,all credits at this bank paid back duly,business,633,... < 100 DM,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",35,bank,own,2,skilled employee / official,2,none,yes,male,married/widowed,2
< 0 DM,11,existing credits paid back duly till now,car (new),1809,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,39,bank,for free,2,skilled employee / official,2,none,yes,male,single,1
no checking account,14,critical account/ other credits existing (not at this bank),business,1986,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,50,none,own,2,skilled employee / official,2,none,yes,male,single,1
no checking account,25,delay in paying off in the past,radio/television,7875,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,42,none,for free,2,unemployed/ unskilled - non-resident,2,none,yes,male,single,1
< 0 DM,23,critical account/ other credits existing (not at this bank),car (used),7109,... < 100 DM,.. >= 7 years,3,none,4,real estate,61,bank,own,2,unskilled - resident,1,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,19,delay in paying off in the past,retraining,1516,.. >= 1000 DM,.. >= 7 years,4,none,4,real estate,62,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,28,critical account/ other credits existing (not at this bank),furniture/equipment,1715,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,24,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
< 0 DM,33,existing credits paid back duly till now,furniture/equipment,5239,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,33,none,rent,2,skilled employee / official,2,none,yes,male,single,1
< 0 DM,24,delay in paying off in the past,repairs,1939,... < 100 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",49,bank,own,2,skilled employee / official,2,none,yes,male,single,2
no checking account,25,delay in paying off in the past,radio/television,7482,... < 100 DM,.. >= 7 years,4,none,4,real estate,39,none,own,2,skilled employee / official,1,none,yes,male,single,1
no checking account,25,critical account/ other credits existing (not at this bank),car (new),2390,unknown/ no savings account,.. >= 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,49,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,8,critical account/ other credits existing (not at this bank),car (new),938,... < 100 DM,1 <= ... < 4 years,3,none,4,real estate,24,none,rent,2,skilled employee / official,2,none,yes,male,married/widowed,2
no checking account,42,delay in paying off in the past,car (new),3806,unknown/ no savings account,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",38,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,40,existing credits paid back duly till now,education,7984,unknown/ no savings account,1 <= ... < 4 years,2,none,4,unknown / no property,24,none,for free,2,skilled employee / official,2,none,yes,male,single,1
no checking account,23,critical account/ other credits existing (not at this bank),car (new),1827,unknown/ no savings account,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,40,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,divorced/separated,1
... >= 200 DM / salary assignments for at least 1 year,28,critical account/ other credits existing (not at this bank),repairs,6709,unknown/ no savings account,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,2,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
< 0 DM,32,delay in paying off in the past,radio/television,3335,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",31,bank,own,2,skilled employee / official,2,none,yes,male,single,2
0 <= ... < 200 DM,26,critical account/ other credits existing (not at this bank),business,1953,.. >= 1000 DM,.. >= 7 years,4,none,4,real estate,46,none,own,3,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,divorced/separated,1
no checking account,24,critical account/ other credits existing (not at this bank),furniture/equipment,2530,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",39,stores,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
< 0 DM,10,critical account/ other credits existing (not at this bank),car (used),1127,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,40,stores,for free,2,skilled employee / official,2,none,yes,male,single,2
